id_envio,id_cliente,origen,destino,hora_local,hora_utc,cantidad,estado,costo_horas,dias_viaje,escalas,cumple_plazo,plazo_dias,ruta,num_vuelos,motivo_fallo
000000185,0025654,SBBR,OAKB,2026-01-12 09:56,2026-01-12 12:56,1,OK,17.67,0.7361,0,True,2,SBBR > OAKB,1,
000000186,0024237,SBBR,SLLP,2026-01-12 10:38,2026-01-12 13:38,1,OK,6.65,0.2771,1,True,1,SBBR > SGAS > SLLP,2,
000000184,0009749,SBBR,OJAI,2026-01-12 09:13,2026-01-12 12:13,1,OK,16.50,0.6875,0,True,2,SBBR > OJAI,1,
000000188,0032176,SBBR,SABE,2026-01-12 11:54,2026-01-12 14:54,1,OK,4.48,0.1868,0,True,1,SBBR > SABE,1,
000000189,0013931,SBBR,OPKC,2026-01-12 12:38,2026-01-12 15:38,1,OK,17.28,0.7201,1,True,2,SBBR > OJAI > OPKC,2,
000000190,0013549,SBBR,SVMI,2026-01-12 13:23,2026-01-12 16:23,1,OK,5.63,0.2347,0,True,1,SBBR > SVMI,1,
000000191,0023860,SBBR,EHAM,2026-01-12 14:04,2026-01-12 17:04,1,OK,15.13,0.6306,1,True,2,SBBR > EKCH > EHAM,2,
000000192,0022388,SBBR,SGAS,2026-01-12 14:42,2026-01-12 17:42,1,OK,2.53,0.1056,0,True,1,SBBR > SGAS,1,
000000193,0005711,SBBR,SEQM,2026-01-12 15:24,2026-01-12 18:24,1,OK,6.40,0.2667,1,True,1,SBBR > SKBO > SEQM,2,
000000194,0013366,SBBR,OAKB,2026-01-12 16:11,2026-01-12 19:11,1,OK,18.93,0.7889,0,True,2,SBBR > OAKB,1,
000000195,0019677,SBBR,OSDI,2026-01-12 16:57,2026-01-12 19:57,1,OK,13.17,0.5486,0,True,2,SBBR > OSDI,1,
000000196,0032379,SBBR,LKPR,2026-01-13 00:41,2026-01-13 03:41,2,OK,13.83,0.5764,1,True,2,SBBR > EBCI > LKPR,2,
000000187,0030086,SBBR,OMDB,2026-01-12 11:17,2026-01-12 14:17,1,OK,20.45,0.8521,1,True,2,SBBR > OOMS > OMDB,2,
000000198,0009383,SBBR,OJAI,2026-01-13 02:06,2026-01-13 05:06,1,OK,15.00,0.6250,1,True,2,SBBR > LDZA > OJAI,2,
000000199,0020368,SBBR,OYSN,2026-01-13 02:40,2026-01-13 05:40,1,OK,14.38,0.5993,0,True,2,SBBR > OYSN,1,
000000200,0013991,SBBR,LOWW,2026-01-13 03:23,2026-01-13 06:23,1,OK,14.55,0.6063,0,True,2,SBBR > LOWW,1,
000000201,0008740,SBBR,OYSN,2026-01-13 04:01,2026-01-13 07:01,1,OK,18.43,0.7681,1,True,2,SBBR > OMDB > OYSN,2,
000000202,0028193,SBBR,LKPR,2026-01-13 04:44,2026-01-13 07:44,1,OK,12.65,0.5271,0,True,2,SBBR > LKPR,1,
000000197,0003868,SBBR,OERK,2026-01-13 01:25,2026-01-13 04:25,2,OK,19.38,0.8076,3,True,2,SBBR > EBCI > LATI > LBSF > OERK,4,
000000204,0023249,SBBR,SVMI,2026-01-13 06:08,2026-01-13 09:08,1,OK,8.55,0.3563,1,True,1,SBBR > SEQM > SVMI,2,
000000205,0016293,SBBR,EDDI,2026-01-13 06:49,2026-01-13 09:49,1,OK,13.47,0.5611,1,True,2,SBBR > LKPR > EDDI,2,
000000206,0016730,SBBR,SVMI,2026-01-13 07:26,2026-01-13 10:26,1,OK,7.25,0.3021,1,True,1,SBBR > SEQM > SVMI,2,
000000207,0005483,SBBR,LOWW,2026-01-13 08:09,2026-01-13 11:09,1,OK,13.92,0.5799,1,True,2,SBBR > EBCI > LOWW,2,
000000208,0016013,SBBR,EBCI,2026-01-13 08:48,2026-01-13 11:48,1,OK,11.60,0.4833,0,True,2,SBBR > EBCI,1,
000000209,0006071,SBBR,OJAI,2026-01-13 09:29,2026-01-13 12:29,1,OK,16.23,0.6764,0,True,2,SBBR > OJAI,1,
000000210,0013840,SBBR,SPIM,2026-01-13 10:05,2026-01-13 13:05,1,OK,7.63,0.3181,0,True,1,SBBR > SPIM,1,
000000211,0028626,SBBR,OPKC,2026-01-13 10:46,2026-01-13 13:46,1,OK,19.15,0.7979,1,True,2,SBBR > OJAI > OPKC,2,
000000212,0018800,SBBR,LATI,2026-01-13 11:27,2026-01-13 14:27,1,OK,15.40,0.6417,2,True,2,SBBR > EBCI > LDZA > LATI,3,
000000213,0029086,SBBR,SUAA,2026-01-13 12:00,2026-01-13 15:00,1,OK,3.92,0.1632,0,True,1,SBBR > SUAA,1,
000000214,0001952,SBBR,SKBO,2026-01-13 12:44,2026-01-13 15:44,1,OK,7.73,0.3222,0,True,1,SBBR > SKBO,1,
000000215,0029988,SBBR,OJAI,2026-01-13 13:26,2026-01-13 16:26,1,OK,17.90,0.7458,1,True,2,SBBR > OERK > OJAI,2,
000000203,0031352,SBBR,OYSN,2026-01-13 05:20,2026-01-13 08:20,1,OK,19.88,0.8285,3,True,2,SBBR > LKPR > LDZA > LBSF > OYSN,4,
000000217,0006744,SBBR,OERK,2026-01-13 14:45,2026-01-13 17:45,1,OK,18.13,0.7556,1,True,2,SBBR > OOMS > OERK,2,
000000218,0032239,SBBR,OMDB,2026-01-13 15:28,2026-01-13 18:28,1,OK,16.27,0.6778,1,True,2,SBBR > OOMS > OMDB,2,
000000216,0009066,SBBR,LATI,2026-01-13 14:01,2026-01-13 17:01,1,OK,17.35,0.7229,1,True,2,SBBR > SVMI > LATI,2,
000000219,0008025,SBBR,SABE,2026-01-13 16:09,2026-01-13 19:09,1,OK,11.35,0.4729,1,True,1,SBBR > SLLP > SABE,2,
000000221,0006704,SBBR,UBBB,2026-01-13 17:27,2026-01-13 20:27,1,OK,15.85,0.6604,0,True,2,SBBR > UBBB,1,
000000222,0031985,SBBR,UMMS,2026-01-14 00:41,2026-01-14 03:41,2,OK,15.87,0.6611,1,True,2,SBBR > EKCH > UMMS,2,
000000220,0023751,SBBR,OPKC,2026-01-13 16:44,2026-01-13 19:44,1,OK,19.82,0.8257,1,True,2,SBBR > LDZA > OPKC,2,
000000223,0014660,SBBR,OJAI,2026-01-14 01:24,2026-01-14 04:24,2,OK,17.03,0.7097,0,True,2,SBBR > OJAI,1,
000000224,0008612,SBBR,LOWW,2026-01-14 02:00,2026-01-14 05:00,1,OK,15.93,0.6639,0,True,2,SBBR > LOWW,1,
000000225,0019286,SBBR,EHAM,2026-01-14 02:45,2026-01-14 05:45,1,OK,16.33,0.6806,1,True,2,SBBR > EDDI > EHAM,2,
000000226,0014017,SBBR,SGAS,2026-01-14 03:22,2026-01-14 06:22,1,OK,6.87,0.2861,1,True,1,SBBR > SUAA > SGAS,2,
000000228,0022031,SBBR,OERK,2026-01-14 04:41,2026-01-14 07:41,1,OK,16.62,0.6924,0,True,2,SBBR > OERK,1,
000000229,0012793,SBBR,LDZA,2026-01-14 05:28,2026-01-14 08:28,1,OK,15.03,0.6264,1,True,2,SBBR > LOWW > LDZA,2,
000000230,0031768,SBBR,OJAI,2026-01-14 06:02,2026-01-14 09:02,1,OK,13.28,0.5535,0,True,2,SBBR > OJAI,1,
000000231,0016517,SBBR,SEQM,2026-01-14 06:42,2026-01-14 09:42,1,OK,5.67,0.2361,0,True,1,SBBR > SEQM,1,
000000232,0021231,SBBR,OERK,2026-01-14 07:25,2026-01-14 10:25,1,OK,13.88,0.5785,0,True,2,SBBR > OERK,1,
000000233,0014441,SBBR,OMDB,2026-01-14 08:02,2026-01-14 11:02,1,OK,18.08,0.7535,1,True,2,SBBR > LBSF > OMDB,2,
000000234,0000942,SBBR,LBSF,2026-01-14 08:49,2026-01-14 11:49,1,OK,12.68,0.5285,0,True,2,SBBR > LBSF,1,
000000235,0024647,SBBR,UMMS,2026-01-14 09:23,2026-01-14 12:23,1,OK,17.30,0.7208,2,True,2,SBBR > LBSF > LOWW > UMMS,3,
000000236,0004675,SBBR,SABE,2026-01-14 10:06,2026-01-14 13:06,1,OK,7.32,0.3049,1,True,1,SBBR > SUAA > SABE,2,
000000237,0005525,SBBR,OPKC,2026-01-14 10:47,2026-01-14 13:47,1,OK,19.13,0.7972,1,True,2,SBBR > OJAI > OPKC,2,
000000227,0011481,SBBR,EKCH,2026-01-14 04:07,2026-01-14 07:07,1,OK,18.33,0.7639,3,True,2,SBBR > LOWW > LDZA > EDDI > EKCH,4,
000000238,0021284,SBBR,SKBO,2026-01-14 11:21,2026-01-14 14:21,1,OK,9.12,0.3799,0,True,1,SBBR > SKBO,1,
000000240,0003309,SBBR,VIDP,2026-01-14 12:44,2026-01-14 15:44,1,OK,19.25,0.8021,2,True,2,SBBR > OJAI > OPKC > VIDP,3,
000000241,0027628,SBBR,SVMI,2026-01-14 13:26,2026-01-14 16:26,1,OK,5.58,0.2326,0,True,1,SBBR > SVMI,1,
000000239,0031925,SBBR,SABE,2026-01-14 12:04,2026-01-14 15:04,1,OK,15.43,0.6431,2,True,1,SBBR > SEQM > SLLP > SABE,3,
000000243,0025157,SBBR,SEQM,2026-01-14 14:46,2026-01-14 17:46,1,OK,7.03,0.2931,1,True,1,SBBR > SKBO > SEQM,2,
000000244,0015964,SBBR,EDDI,2026-01-14 15:24,2026-01-14 18:24,1,OK,17.28,0.7201,1,True,2,SBBR > LOWW > EDDI,2,
000000245,0014273,SBBR,SVMI,2026-01-14 16:01,2026-01-14 19:01,1,OK,15.95,0.6646,2,True,1,SBBR > SUAA > SEQM > SVMI,3,
000000242,0012572,SBBR,OJAI,2026-01-14 14:03,2026-01-14 17:03,1,OK,20.27,0.8444,1,True,2,SBBR > OYSN > OJAI,2,
000000246,0009253,SBBR,OPKC,2026-01-14 16:43,2026-01-14 19:43,1,OK,20.78,0.8660,1,True,2,SBBR > UBBB > OPKC,2,
000000248,0030854,SBBR,OOMS,2026-01-15 01:19,2026-01-15 04:19,4,OK,18.12,0.7549,0,True,2,SBBR > OOMS,1,
000000249,0002664,SBBR,LKPR,2026-01-15 02:37,2026-01-15 05:37,4,OK,15.43,0.6431,1,True,2,SBBR > EDDI > LKPR,2,
000000250,0023053,SBBR,LOWW,2026-01-15 03:46,2026-01-15 06:46,4,OK,14.17,0.5903,0,True,2,SBBR > LOWW,1,
000000251,0031883,SBBR,SLLP,2026-01-15 05:00,2026-01-15 08:00,3,OK,4.50,0.1875,0,True,1,SBBR > SLLP,1,
000000247,0026214,SBBR,LDZA,2026-01-14 17:21,2026-01-14 20:21,1,OK,17.35,0.7229,1,True,2,SBBR > LOWW > LDZA,2,
000000253,0018398,SBBR,SUAA,2026-01-15 07:32,2026-01-15 10:32,3,OK,5.55,0.2312,0,True,1,SBBR > SUAA,1,
000000252,0007000,SBBR,SCEL,2026-01-15 06:21,2026-01-15 09:21,3,OK,6.90,0.2875,1,True,1,SBBR > SLLP > SCEL,2,
000000256,0013519,SBBR,EBCI,2026-01-15 11:18,2026-01-15 14:18,1,OK,17.28,0.7201,1,True,2,SBBR > LDZA > EBCI,2,
000000254,0024163,SBBR,EHAM,2026-01-15 08:51,2026-01-15 11:51,3,OK,21.05,0.8771,2,True,2,SBBR > SABE > SGAS > EHAM,3,
000000272,0015277,SBBR,EBCI,2026-01-17 01:52,2026-01-17 04:52,1,OK,13.42,0.5590,1,True,2,SBBR > EKCH > EBCI,2,
000000269,0024768,SBBR,SGAS,2026-01-16 13:34,2026-01-16 16:34,1,OK,6.77,0.2819,1,True,1,SBBR > SLLP > SGAS,2,
000000255,0018393,SBBR,OERK,2026-01-15 10:04,2026-01-15 13:04,3,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000257,0010375,SBBR,OMDB,2026-01-16 01:06,2026-01-16 04:06,3,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000258,0010627,SBBR,SPIM,2026-01-16 02:04,2026-01-16 05:04,3,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000259,0000943,SBBR,OYSN,2026-01-16 03:14,2026-01-16 06:14,3,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000260,0007889,SBBR,LBSF,2026-01-16 04:14,2026-01-16 07:14,3,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000261,0008253,SBBR,LDZA,2026-01-16 05:16,2026-01-16 08:16,3,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000262,0002727,SBBR,VIDP,2026-01-16 06:15,2026-01-16 09:15,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000263,0022873,SBBR,OJAI,2026-01-16 07:15,2026-01-16 10:15,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000264,0029334,SBBR,OJAI,2026-01-16 08:19,2026-01-16 11:19,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000266,0003207,SBBR,SKBO,2026-01-16 10:23,2026-01-16 13:23,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000267,0007748,SBBR,EDDI,2026-01-16 11:24,2026-01-16 14:24,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000268,0022563,SBBR,SPIM,2026-01-16 12:25,2026-01-16 15:25,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000265,0007804,SBBR,LDZA,2026-01-16 09:25,2026-01-16 12:25,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000270,0008928,SBBR,OMDB,2026-01-17 00:43,2026-01-17 03:43,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000271,0000829,SBBR,OMDB,2026-01-17 01:22,2026-01-17 04:22,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000273,0018060,SBBR,OERK,2026-01-17 02:32,2026-01-17 05:32,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000274,0006149,SBBR,LATI,2026-01-17 03:13,2026-01-17 06:13,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000275,0018749,SBBR,LBSF,2026-01-17 03:44,2026-01-17 06:44,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000277,0002537,SBBR,SUAA,2026-01-17 04:03,2026-01-17 07:03,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000276,0012699,SBBR,OYSN,2026-01-17 04:20,2026-01-17 07:20,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000278,0000678,SBBR,LBSF,2026-01-17 05:39,2026-01-17 08:39,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000279,0023377,SBBR,OOMS,2026-01-17 06:16,2026-01-17 09:16,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000280,0000797,SBBR,EBCI,2026-01-17 06:51,2026-01-17 09:51,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000281,0007703,SBBR,OYSN,2026-01-17 07:33,2026-01-17 10:33,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000282,0027386,SBBR,SKBO,2026-01-17 08:10,2026-01-17 11:10,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000283,0028180,SBBR,LATI,2026-01-17 08:39,2026-01-17 11:39,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000284,0028288,SBBR,SLLP,2026-01-17 09:17,2026-01-17 12:17,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000285,0019756,SBBR,OMDB,2026-01-17 09:52,2026-01-17 12:52,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000286,0002756,SBBR,SCEL,2026-01-17 10:32,2026-01-17 13:32,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000287,0005034,SBBR,SGAS,2026-01-17 11:10,2026-01-17 14:10,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000288,0002735,SBBR,LBSF,2026-01-17 11:51,2026-01-17 14:51,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000290,0024598,SBBR,SKBO,2026-01-17 12:03,2026-01-17 15:03,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000289,0025810,SBBR,UMMS,2026-01-17 12:22,2026-01-17 15:22,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000291,0028683,SBBR,UBBB,2026-01-17 13:37,2026-01-17 16:37,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000292,0020019,SBBR,SGAS,2026-01-17 14:16,2026-01-17 17:16,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000293,0020657,SBBR,LKPR,2026-01-17 14:50,2026-01-17 17:50,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000294,0004951,SBBR,LKPR,2026-01-17 15:30,2026-01-17 18:30,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000295,0003958,SBBR,OAKB,2026-01-17 16:11,2026-01-17 19:11,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000296,0031529,SBBR,SCEL,2026-01-17 16:48,2026-01-17 19:48,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000297,0028244,SBBR,LDZA,2026-01-17 17:23,2026-01-17 20:23,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000298,0030464,SBBR,UMMS,2026-01-18 01:15,2026-01-18 04:15,4,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000299,0007870,SBBR,OMDB,2026-01-18 02:32,2026-01-18 05:32,4,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000300,0005077,SBBR,EDDI,2026-01-18 03:43,2026-01-18 06:43,3,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000301,0031905,SBBR,SVMI,2026-01-18 04:55,2026-01-18 07:55,3,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000302,0001044,SBBR,LKPR,2026-01-18 06:02,2026-01-18 09:02,3,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000303,0024405,SBBR,SCEL,2026-01-18 07:13,2026-01-18 10:13,3,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000304,0022592,SBBR,EKCH,2026-01-18 08:28,2026-01-18 11:28,3,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000305,0030209,SBBR,OJAI,2026-01-18 09:39,2026-01-18 12:39,3,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000306,0002620,SBBR,LKPR,2026-01-18 10:48,2026-01-18 13:48,3,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000307,0008220,SBBR,OPKC,2026-01-18 12:01,2026-01-18 15:01,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000308,0011278,SBBR,SLLP,2026-01-19 00:43,2026-01-19 03:43,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000309,0008926,SBBR,LOWW,2026-01-19 01:20,2026-01-19 04:20,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000311,0009832,SBBR,SVMI,2026-01-19 02:29,2026-01-19 05:29,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000310,0004656,SBBR,SVMI,2026-01-19 01:55,2026-01-19 04:55,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000312,0030766,SBBR,OYSN,2026-01-19 03:05,2026-01-19 06:05,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000313,0028846,SBBR,UBBB,2026-01-19 03:40,2026-01-19 06:40,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000314,0002652,SBBR,SCEL,2026-01-19 04:17,2026-01-19 07:17,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000315,0020523,SBBR,OYSN,2026-01-19 04:53,2026-01-19 07:53,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000317,0025710,SBBR,SUAA,2026-01-19 06:07,2026-01-19 09:07,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000318,0030449,SBBR,UBBB,2026-01-19 06:44,2026-01-19 09:44,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000319,0022380,SBBR,SKBO,2026-01-19 07:14,2026-01-19 10:14,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000320,0017502,SBBR,SGAS,2026-01-19 07:52,2026-01-19 10:52,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000321,0005295,SBBR,EBCI,2026-01-19 08:26,2026-01-19 11:26,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000322,0016184,SBBR,SVMI,2026-01-19 09:07,2026-01-19 12:07,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000323,0028795,SBBR,EHAM,2026-01-19 09:40,2026-01-19 12:40,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000324,0021826,SBBR,EDDI,2026-01-19 10:15,2026-01-19 13:15,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000325,0002563,SBBR,VIDP,2026-01-19 10:54,2026-01-19 13:54,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000326,0031573,SBBR,OERK,2026-01-19 11:24,2026-01-19 14:24,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000327,0023353,SBBR,OPKC,2026-01-19 12:07,2026-01-19 15:07,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000328,0004369,SBBR,OSDI,2026-01-19 12:40,2026-01-19 15:40,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000329,0011753,SBBR,LATI,2026-01-19 13:12,2026-01-19 16:12,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000330,0020841,SBBR,LKPR,2026-01-19 13:54,2026-01-19 16:54,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000331,0024862,SBBR,OSDI,2026-01-19 14:25,2026-01-19 17:25,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000316,0023009,SBBR,OJAI,2026-01-19 05:32,2026-01-19 08:32,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000333,0023291,SBBR,SUAA,2026-01-19 15:41,2026-01-19 18:41,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000334,0020713,SBBR,EHAM,2026-01-19 16:20,2026-01-19 19:20,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000335,0000654,SBBR,LKPR,2026-01-19 16:50,2026-01-19 19:50,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000336,0016026,SBBR,UBBB,2026-01-19 17:28,2026-01-19 20:28,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000337,0031317,SBBR,OOMS,2026-01-19 18:00,2026-01-19 21:00,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000338,0002086,SBBR,EKCH,2026-01-20 00:58,2026-01-20 03:58,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000339,0027328,SBBR,EKCH,2026-01-20 01:49,2026-01-20 04:49,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000340,0022105,SBBR,LOWW,2026-01-20 02:43,2026-01-20 05:43,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000341,0026972,SBBR,SUAA,2026-01-20 03:33,2026-01-20 06:33,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000342,0022936,SBBR,EHAM,2026-01-20 04:31,2026-01-20 07:31,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000343,0029491,SBBR,SVMI,2026-01-20 05:25,2026-01-20 08:25,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000344,0008784,SBBR,SCEL,2026-01-20 06:15,2026-01-20 09:15,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000345,0016297,SBBR,LKPR,2026-01-20 07:08,2026-01-20 10:08,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000346,0030177,SBBR,OYSN,2026-01-20 07:58,2026-01-20 10:58,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000347,0003786,SBBR,OPKC,2026-01-20 08:51,2026-01-20 11:51,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000348,0014799,SBBR,OYSN,2026-01-20 09:51,2026-01-20 12:51,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000349,0027101,SBBR,LBSF,2026-01-20 10:42,2026-01-20 13:42,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000350,0007484,SBBR,SVMI,2026-01-20 11:38,2026-01-20 14:38,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000332,0010223,SBBR,SABE,2026-01-19 15:00,2026-01-19 18:00,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000352,0000940,SBBR,OAKB,2026-01-20 13:19,2026-01-20 16:19,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000353,0020326,SBBR,EKCH,2026-01-20 14:14,2026-01-20 17:14,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000354,0025919,SBBR,LOWW,2026-01-20 15:05,2026-01-20 18:05,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000355,0009285,SBBR,EDDI,2026-01-21 00:52,2026-01-21 03:52,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000356,0024144,SBBR,LOWW,2026-01-21 01:34,2026-01-21 04:34,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000357,0031432,SBBR,LKPR,2026-01-21 02:11,2026-01-21 05:11,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000358,0012459,SBBR,EDDI,2026-01-21 02:57,2026-01-21 05:57,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000359,0005335,SBBR,EKCH,2026-01-21 03:35,2026-01-21 06:35,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000360,0031329,SBBR,EHAM,2026-01-21 04:26,2026-01-21 07:26,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000361,0020403,SBBR,OOMS,2026-01-21 05:10,2026-01-21 08:10,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000362,0005033,SBBR,SCEL,2026-01-21 05:50,2026-01-21 08:50,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000363,0003217,SBBR,EHAM,2026-01-21 06:35,2026-01-21 09:35,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000364,0022737,SBBR,LATI,2026-01-21 07:17,2026-01-21 10:17,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000365,0012845,SBBR,SABE,2026-01-21 07:59,2026-01-21 10:59,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000366,0023945,SBBR,SUAA,2026-01-21 08:44,2026-01-21 11:44,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000367,0024749,SBBR,LDZA,2026-01-21 09:27,2026-01-21 12:27,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000368,0031830,SBBR,OSDI,2026-01-21 10:09,2026-01-21 13:09,1,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
000000351,0003537,SBBR,SUAA,2026-01-20 12:30,2026-01-20 15:30,2,FALLIDO,,,,,,,,Sin ruta disponible (A* sin solución)
