id_envio,id_cliente,origen,destino,hora_local,hora_utc,cantidad,estado,costo_horas,dias_viaje,escalas,cumple_plazo,plazo_dias,ruta,num_vuelos,motivo_fallo
000000591,0011919,SCEL,UBBB,2026-01-31 12:03,2026-01-31 15:03,1,OK,22.03,0.9181,0,true,2,"SCEL > UBBB",1,
000000590,0018396,SCEL,SPIM,2026-01-31 12:26,2026-01-31 15:26,1,OK,4.02,0.1674,0,true,1,"SCEL > SPIM",1,
000000592,0031287,SCEL,UBBB,2026-01-31 13:41,2026-01-31 16:41,1,OK,20.40,0.8500,0,true,2,"SCEL > UBBB",1,
000000593,0014785,SCEL,OOMS,2026-01-31 14:14,2026-01-31 17:14,1,OK,26.37,1.0986,0,true,2,"SCEL > OOMS",1,
000000594,0012838,SCEL,EHAM,2026-01-31 14:52,2026-01-31 17:52,1,OK,15.60,0.6500,0,true,2,"SCEL > EHAM",1,
000000595,0009614,SCEL,OOMS,2026-01-31 15:26,2026-01-31 18:26,1,OK,25.17,1.0486,0,true,2,"SCEL > OOMS",1,
000000596,0010572,SCEL,LATI,2026-01-31 16:05,2026-01-31 19:05,1,OK,21.71,0.9044,1,true,2,"SCEL > LBSF > LATI",2,
000000597,0000904,SCEL,SGAS,2026-01-31 16:48,2026-01-31 19:48,1,OK,6.77,0.2819,0,true,1,"SCEL > SGAS",1,
000000598,0024230,SCEL,OAKB,2026-01-31 17:18,2026-01-31 20:18,1,OK,23.43,0.9764,0,true,2,"SCEL > OAKB",1,
000000599,0014500,SCEL,SUAA,2026-02-01 00:42,2026-02-01 03:42,2,OK,11.17,0.4654,1,true,1,"SCEL > SABE > SUAA",2,
000000600,0026636,SCEL,OJAI,2026-02-01 01:16,2026-02-01 04:16,2,OK,18.10,0.7542,0,true,2,"SCEL > OJAI",1,
000000601,0031468,SCEL,SVMI,2026-02-01 01:48,2026-02-01 04:48,2,OK,9.98,0.4160,0,true,1,"SCEL > SVMI",1,
000000603,0011474,SCEL,LDZA,2026-02-01 02:02,2026-02-01 05:02,2,OK,19.88,0.8284,2,true,2,"SCEL > EBCI > LOWW > LDZA",3,
000000602,0031621,SCEL,SGAS,2026-02-01 02:21,2026-02-01 05:21,2,OK,4.90,0.2042,0,true,1,"SCEL > SGAS",1,
000000604,0013147,SCEL,OMDB,2026-02-01 03:31,2026-02-01 06:31,2,OK,19.12,0.7965,0,true,2,"SCEL > OMDB",1,
000000605,0002708,SCEL,LOWW,2026-02-01 04:13,2026-02-01 07:13,1,OK,18.81,0.7836,1,true,2,"SCEL > EKCH > LOWW",2,
000000606,0029523,SCEL,OJAI,2026-02-01 04:44,2026-02-01 07:44,1,OK,22.30,0.9292,0,true,2,"SCEL > OJAI",1,
000000607,0021867,SCEL,OYSN,2026-02-01 05:19,2026-02-01 08:19,1,OK,20.00,0.8333,0,true,2,"SCEL > OYSN",1,
000000608,0005192,SCEL,EHAM,2026-02-01 05:56,2026-02-01 08:56,1,OK,16.55,0.6896,0,true,2,"SCEL > EHAM",1,
000000609,0010703,SCEL,SKBO,2026-02-01 06:28,2026-02-01 09:28,1,OK,7.45,0.3104,0,true,1,"SCEL > SKBO",1,
000000610,0001987,SCEL,OPKC,2026-02-01 07:05,2026-02-01 10:05,1,OK,19.90,0.8292,0,true,2,"SCEL > OPKC",1,
000000611,0023712,SCEL,OSDI,2026-02-01 07:41,2026-02-01 10:41,1,OK,17.77,0.7403,0,true,2,"SCEL > OSDI",1,
000000612,0019717,SCEL,OOMS,2026-02-01 08:15,2026-02-01 11:15,1,OK,19.60,0.8167,0,true,2,"SCEL > OOMS",1,
000000613,0032208,SCEL,SEQM,2026-02-01 08:52,2026-02-01 11:52,1,OK,13.35,0.5562,1,true,1,"SCEL > SLLP > SEQM",2,
000000614,0007541,SCEL,OOMS,2026-02-01 09:24,2026-02-01 12:24,1,OK,25.50,1.0624,1,true,2,"SCEL > OERK > OOMS",2,
000000615,0024425,SCEL,OERK,2026-02-01 09:57,2026-02-01 12:57,1,OK,19.83,0.8264,0,true,2,"SCEL > OERK",1,
000000616,0028583,SCEL,OJAI,2026-02-01 10:33,2026-02-01 13:33,1,OK,16.48,0.6868,0,true,2,"SCEL > OJAI",1,
000000617,0030212,SCEL,VIDP,2026-02-01 11:10,2026-02-01 14:10,1,OK,27.65,1.1519,1,true,2,"SCEL > OAKB > VIDP",2,
000000618,0030589,SCEL,VIDP,2026-02-01 11:42,2026-02-01 14:42,1,OK,27.11,1.1297,1,true,2,"SCEL > OAKB > VIDP",2,
000000619,0009220,SCEL,SVMI,2026-02-01 12:20,2026-02-01 15:20,1,OK,10.40,0.4333,0,true,1,"SCEL > SVMI",1,
000000620,0028432,SCEL,OERK,2026-02-01 12:58,2026-02-01 15:58,1,OK,23.18,0.9660,0,true,2,"SCEL > OERK",1,
000000621,0004919,SCEL,OYSN,2026-02-01 13:34,2026-02-01 16:34,1,OK,20.53,0.8556,0,true,2,"SCEL > OYSN",1,
000000622,0001893,SCEL,LOWW,2026-02-01 14:06,2026-02-01 17:06,1,OK,16.83,0.7014,0,true,2,"SCEL > LOWW",1,
000000623,0014509,SCEL,SGAS,2026-02-01 14:41,2026-02-01 17:41,1,OK,4.02,0.1674,0,true,1,"SCEL > SGAS",1,
000000624,0012569,SCEL,SVMI,2026-02-01 15:14,2026-02-01 18:14,1,OK,7.50,0.3125,0,true,1,"SCEL > SVMI",1,
000000625,0003302,SCEL,SPIM,2026-02-01 15:46,2026-02-01 18:46,1,OK,6.00,0.2500,0,true,1,"SCEL > SPIM",1,
000000626,0019586,SCEL,EDDI,2026-02-01 16:25,2026-02-01 19:25,1,OK,22.64,0.9435,1,true,2,"SCEL > LOWW > EDDI",2,
000000627,0030367,SCEL,LOWW,2026-02-01 16:57,2026-02-01 19:57,1,OK,18.55,0.7729,0,true,2,"SCEL > LOWW",1,
000000628,0003587,SCEL,OJAI,2026-02-01 17:33,2026-02-01 20:33,1,OK,17.80,0.7417,0,true,2,"SCEL > OJAI",1,
000000629,0011810,SCEL,OERK,2026-02-01 18:07,2026-02-01 21:07,1,OK,18.03,0.7514,0,true,2,"SCEL > OERK",1,
000000630,0005364,SCEL,OERK,2026-02-02 00:35,2026-02-02 03:35,2,OK,22.48,0.9368,0,true,2,"SCEL > OERK",1,
000000631,0026911,SCEL,OSDI,2026-02-02 01:12,2026-02-02 04:12,2,OK,19.53,0.8139,0,true,2,"SCEL > OSDI",1,
000000632,0006453,SCEL,EHAM,2026-02-02 01:42,2026-02-02 04:42,2,OK,20.71,0.8630,2,true,2,"SCEL > EBCI > LOWW > EHAM",3,
000000633,0032536,SCEL,OERK,2026-02-02 02:16,2026-02-02 05:16,1,OK,20.80,0.8667,0,true,2,"SCEL > OERK",1,
000000634,0014805,SCEL,OPKC,2026-02-02 02:44,2026-02-02 05:44,1,OK,20.83,0.8681,0,true,2,"SCEL > OPKC",1,
000000635,0020156,SCEL,SLLP,2026-02-02 03:19,2026-02-02 06:19,1,OK,5.03,0.2097,0,true,1,"SCEL > SLLP",1,
000000636,0005152,SCEL,OMDB,2026-02-02 03:44,2026-02-02 06:44,1,OK,18.90,0.7875,0,true,2,"SCEL > OMDB",1,
000000637,0003912,SCEL,SLLP,2026-02-02 04:25,2026-02-02 07:25,1,OK,3.93,0.1639,0,true,1,"SCEL > SLLP",1,
000000638,0028374,SCEL,SEQM,2026-02-02 04:51,2026-02-02 07:51,1,OK,8.23,0.3431,0,true,1,"SCEL > SEQM",1,
000000640,0023189,SCEL,SABE,2026-02-02 05:01,2026-02-02 08:01,1,OK,3.62,0.1507,0,true,1,"SCEL > SABE",1,
000000639,0017233,SCEL,OERK,2026-02-02 05:25,2026-02-02 08:25,1,OK,17.65,0.7354,0,true,2,"SCEL > OERK",1,
000000641,0000884,SCEL,EHAM,2026-02-02 06:25,2026-02-02 09:25,1,OK,16.07,0.6694,0,true,2,"SCEL > EHAM",1,
000000642,0012368,SCEL,LATI,2026-02-02 06:59,2026-02-02 09:59,1,OK,22.12,0.9216,1,true,2,"SCEL > EBCI > LATI",2,
000000643,0012267,SCEL,LKPR,2026-02-02 07:33,2026-02-02 10:33,1,OK,18.49,0.7705,1,true,2,"SCEL > EBCI > LKPR",2,
000000644,0028873,SCEL,UMMS,2026-02-02 08:08,2026-02-02 11:08,1,OK,19.38,0.8076,0,true,2,"SCEL > UMMS",1,
000000645,0004873,SCEL,LKPR,2026-02-02 08:36,2026-02-02 11:36,1,OK,17.44,0.7268,1,true,2,"SCEL > EBCI > LKPR",2,
000000646,0006124,SCEL,OERK,2026-02-02 09:05,2026-02-02 12:05,1,OK,20.70,0.8625,0,true,2,"SCEL > OERK",1,
000000647,0006104,SCEL,UMMS,2026-02-02 09:38,2026-02-02 12:38,1,OK,17.88,0.7451,0,true,2,"SCEL > UMMS",1,
000000648,0019726,SCEL,OYSN,2026-02-02 10:08,2026-02-02 13:08,1,OK,23.22,0.9676,1,true,2,"SCEL > OERK > OYSN",2,
000000649,0008002,SCEL,LKPR,2026-02-02 10:43,2026-02-02 13:43,1,OK,15.90,0.6625,0,true,2,"SCEL > LKPR",1,
000000650,0030075,SCEL,VIDP,2026-02-02 11:14,2026-02-02 14:14,1,OK,27.58,1.1491,1,true,2,"SCEL > OAKB > VIDP",2,
000000651,0000916,SCEL,EKCH,2026-02-02 11:46,2026-02-02 14:46,1,OK,18.78,0.7826,0,true,2,"SCEL > EKCH",1,
000000652,0008429,SCEL,EKCH,2026-02-02 12:19,2026-02-02 15:19,1,OK,18.23,0.7597,0,true,2,"SCEL > EKCH",1,
000000653,0019766,SCEL,SKBO,2026-02-02 12:56,2026-02-02 15:56,1,OK,7.95,0.3313,0,true,1,"SCEL > SKBO",1,
000000654,0008108,SCEL,UBBB,2026-02-02 13:27,2026-02-02 16:27,1,OK,20.63,0.8597,0,true,2,"SCEL > UBBB",1,
000000655,0019699,SCEL,UBBB,2026-02-02 13:53,2026-02-02 16:53,1,OK,20.20,0.8417,0,true,2,"SCEL > UBBB",1,
000000657,0003874,SCEL,EDDI,2026-02-02 14:04,2026-02-02 17:04,1,OK,16.42,0.6840,0,true,2,"SCEL > EDDI",1,
000000656,0024714,SCEL,EKCH,2026-02-02 14:26,2026-02-02 17:26,1,OK,16.12,0.6715,0,true,2,"SCEL > EKCH",1,
000000658,0002313,SCEL,VIDP,2026-02-02 15:35,2026-02-02 18:35,1,OK,28.70,1.1958,0,true,2,"SCEL > VIDP",1,
000000659,0014479,SCEL,EBCI,2026-02-02 16:06,2026-02-02 19:06,1,OK,20.13,0.8389,0,true,2,"SCEL > EBCI",1,
000000660,0009273,SCEL,SPIM,2026-02-02 16:37,2026-02-02 19:37,1,OK,5.15,0.2146,0,true,1,"SCEL > SPIM",1,
000000661,0010488,SCEL,UMMS,2026-02-02 17:04,2026-02-02 20:04,1,OK,21.08,0.8785,0,true,2,"SCEL > UMMS",1,
000000662,0021815,SCEL,EHAM,2026-02-02 17:38,2026-02-02 20:38,1,OK,19.43,0.8097,0,true,2,"SCEL > EHAM",1,
000000663,0002164,SCEL,SVMI,2026-02-02 18:14,2026-02-02 21:14,1,OK,9.67,0.4030,1,true,1,"SCEL > SEQM > SVMI",2,
000000579,0013440,SABE,SKBO,2026-01-31 00:33,2026-01-31 03:33,2,OK,10.90,0.4542,0,true,1,"SABE > SKBO",1,
000000580,0026669,SABE,SLLP,2026-01-31 01:10,2026-01-31 04:10,2,OK,4.85,0.2021,0,true,1,"SABE > SLLP",1,
000000581,0000901,SABE,OPKC,2026-01-31 01:34,2026-01-31 04:34,1,OK,22.92,0.9551,1,true,2,"SABE > OERK > OPKC",2,
000000582,0011837,SABE,OYSN,2026-01-31 02:04,2026-01-31 05:04,1,OK,18.00,0.7500,0,true,2,"SABE > OYSN",1,
000000583,0009488,SABE,LBSF,2026-01-31 02:40,2026-01-31 05:40,1,OK,22.06,0.9192,1,true,2,"SABE > LOWW > LBSF",2,
000000584,0026309,SABE,LBSF,2026-01-31 03:14,2026-01-31 06:14,1,OK,21.49,0.8956,1,true,2,"SABE > LOWW > LBSF",2,
000000585,0028987,SABE,SKBO,2026-01-31 03:37,2026-01-31 06:37,1,OK,7.83,0.3264,0,true,1,"SABE > SKBO",1,
000000586,0002512,SABE,SEQM,2026-01-31 04:10,2026-01-31 07:10,1,OK,12.42,0.5174,0,true,1,"SABE > SEQM",1,
000000587,0009842,SABE,EDDI,2026-01-31 04:41,2026-01-31 07:41,1,OK,18.79,0.7828,2,true,2,"SABE > LOWW > LDZA > EDDI",3,
000000588,0027663,SABE,VIDP,2026-01-31 05:16,2026-01-31 08:16,1,OK,21.35,0.8896,0,true,2,"SABE > VIDP",1,
000000589,0025245,SABE,SEQM,2026-01-31 05:48,2026-01-31 08:48,1,OK,10.78,0.4493,0,true,1,"SABE > SEQM",1,
000000590,0012612,SABE,EKCH,2026-01-31 06:16,2026-01-31 09:16,1,OK,16.08,0.6701,0,true,2,"SABE > EKCH",1,
000000591,0025977,SABE,LBSF,2026-01-31 06:48,2026-01-31 09:48,1,OK,18.78,0.7827,1,true,2,"SABE > LDZA > LBSF",2,
000000592,0025561,SABE,OPKC,2026-01-31 07:21,2026-01-31 10:21,1,OK,19.65,0.8188,0,true,2,"SABE > OPKC",1,
000000593,0013640,SABE,SCEL,2026-01-31 07:52,2026-01-31 10:52,1,OK,7.97,0.3319,0,true,1,"SABE > SCEL",1,
000000594,0009391,SABE,OMDB,2026-01-31 08:24,2026-01-31 11:24,1,OK,24.75,1.0313,0,true,2,"SABE > OMDB",1,
000000595,0016691,SABE,OERK,2026-01-31 08:49,2026-01-31 11:49,1,OK,19.43,0.8097,0,true,2,"SABE > OERK",1,
000000596,0014977,SABE,EHAM,2026-01-31 09:25,2026-01-31 12:25,1,OK,22.83,0.9514,1,true,2,"SABE > EDDI > EHAM",2,
000000597,0012661,SABE,OOMS,2026-01-31 09:57,2026-01-31 12:57,1,OK,23.58,0.9826,0,true,2,"SABE > OOMS",1,
000000598,0008854,SABE,SBBR,2026-01-31 10:29,2026-01-31 13:29,1,OK,4.75,0.1979,0,true,1,"SABE > SBBR",1,
000000599,0011143,SABE,OJAI,2026-01-31 10:58,2026-01-31 13:58,1,OK,17.55,0.7313,0,true,2,"SABE > OJAI",1,
000000601,0005843,SABE,LATI,2026-01-31 11:02,2026-01-31 14:02,1,OK,20.86,0.8692,2,true,2,"SABE > LKPR > LBSF > LATI",3,
000000600,0006950,SABE,OSDI,2026-01-31 11:23,2026-01-31 14:23,1,OK,21.20,0.8833,0,true,2,"SABE > OSDI",1,
000000602,0025175,SABE,SKBO,2026-01-31 12:33,2026-01-31 15:33,1,OK,5.75,0.2396,0,true,1,"SABE > SKBO",1,
000000603,0027593,SABE,SGAS,2026-01-31 12:56,2026-01-31 15:56,1,OK,2.73,0.1139,0,true,1,"SABE > SGAS",1,
000000605,0016372,SABE,OOMS,2026-01-31 13:02,2026-01-31 16:02,1,OK,20.50,0.8542,0,true,2,"SABE > OOMS",1,
000000604,0002611,SABE,LDZA,2026-01-31 13:28,2026-01-31 16:28,1,OK,19.11,0.7962,1,true,2,"SABE > EDDI > LDZA",2,
000000607,0031843,SABE,OAKB,2026-01-31 14:00,2026-01-31 17:00,1,OK,22.38,0.9326,0,true,2,"SABE > OAKB",1,
000000606,0025236,SABE,UBBB,2026-01-31 14:31,2026-01-31 17:31,1,OK,22.15,0.9228,1,true,2,"SABE > UMMS > UBBB",2,
000000608,0022661,SABE,OERK,2026-01-31 15:37,2026-01-31 18:37,1,OK,20.10,0.8376,1,true,2,"SABE > OMDB > OERK",2,
000000609,0019643,SABE,OMDB,2026-01-31 16:07,2026-01-31 19:07,1,OK,19.82,0.8257,1,true,2,"SABE > OYSN > OMDB",2,
000000610,0026582,SABE,SPIM,2026-01-31 16:39,2026-01-31 19:39,1,OK,8.93,0.3722,0,true,1,"SABE > SPIM",1,
000000611,0024462,SABE,UMMS,2026-01-31 17:11,2026-01-31 20:11,1,OK,19.53,0.8139,0,true,2,"SABE > UMMS",1,
000000612,0013200,SABE,SKBO,2026-01-31 17:35,2026-01-31 20:35,1,OK,9.20,0.3835,1,true,1,"SABE > SLLP > SKBO",2,
000000613,0005474,SABE,SLLP,2026-01-31 18:13,2026-01-31 21:13,1,OK,9.42,0.3925,1,true,1,"SABE > SGAS > SLLP",2,
000000614,0017457,SABE,LKPR,2026-01-31 18:37,2026-01-31 21:37,1,OK,16.63,0.6931,0,true,2,"SABE > LKPR",1,
000000615,0000471,SABE,LATI,2026-02-01 00:05,2026-02-01 03:05,3,OK,21.85,0.9104,1,true,2,"SABE > EDDI > LATI",2,
000000616,0031100,SABE,OYSN,2026-02-01 01:58,2026-02-01 04:58,3,OK,18.10,0.7542,0,true,2,"SABE > OYSN",1,
000000617,0013069,SABE,EHAM,2026-02-01 02:57,2026-02-01 05:57,3,OK,19.23,0.8013,1,true,2,"SABE > LOWW > EHAM",2,
000000618,0010354,SABE,LATI,2026-02-01 03:53,2026-02-01 06:53,3,OK,18.68,0.7785,0,true,2,"SABE > LATI",1,
000000619,0024527,SABE,EBCI,2026-02-01 04:47,2026-02-01 07:47,3,OK,17.20,0.7167,0,true,2,"SABE > EBCI",1,
000000620,0002970,SABE,EBCI,2026-02-01 05:43,2026-02-01 08:43,3,OK,16.27,0.6778,0,true,2,"SABE > EBCI",1,
000000621,0002850,SABE,SCEL,2026-02-01 06:48,2026-02-01 09:48,3,OK,9.03,0.3764,0,true,1,"SABE > SCEL",1,
000000622,0003535,SABE,UMMS,2026-02-01 07:37,2026-02-01 10:37,3,OK,19.22,0.8008,1,true,2,"SABE > LATI > UMMS",2,
000000623,0026174,SABE,OYSN,2026-02-01 08:41,2026-02-01 11:41,3,OK,20.68,0.8618,0,true,2,"SABE > OYSN",1,
000000624,0015479,SABE,LOWW,2026-02-01 09:32,2026-02-01 12:32,2,OK,21.35,0.8896,0,true,2,"SABE > LOWW",1,
000000625,0004119,SABE,SGAS,2026-02-01 10:33,2026-02-01 13:33,2,OK,5.12,0.2132,0,true,1,"SABE > SGAS",1,
000000626,0024603,SABE,OJAI,2026-02-01 11:26,2026-02-01 14:26,2,OK,17.08,0.7118,0,true,2,"SABE > OJAI",1,
000000627,0027640,SABE,UMMS,2026-02-01 12:30,2026-02-01 15:30,2,OK,18.75,0.7813,0,true,2,"SABE > UMMS",1,
000000628,0013065,SABE,OSDI,2026-02-01 13:26,2026-02-01 16:26,2,OK,19.15,0.7979,0,true,2,"SABE > OSDI",1,
000000629,0002229,SABE,OERK,2026-02-01 14:15,2026-02-01 17:15,1,OK,21.47,0.8946,1,true,2,"SABE > OMDB > OERK",2,
000000630,0030365,SABE,LKPR,2026-02-02 00:38,2026-02-02 03:38,2,OK,15.90,0.6625,0,true,2,"SABE > LKPR",1,
000000631,0019590,SABE,SGAS,2026-02-02 01:07,2026-02-02 04:07,2,OK,2.30,0.0958,0,true,1,"SABE > SGAS",1,
000000632,0026629,SABE,SGAS,2026-02-02 01:42,2026-02-02 04:42,2,OK,1.72,0.0715,0,true,1,"SABE > SGAS",1,
000000633,0011547,SABE,LOWW,2026-02-02 02:13,2026-02-02 05:13,1,OK,17.43,0.7264,0,true,2,"SABE > LOWW",1,
000000634,0019385,SABE,EHAM,2026-02-02 02:44,2026-02-02 05:44,1,OK,19.45,0.8104,1,true,2,"SABE > LOWW > EHAM",2,
000000635,0031483,SABE,SLLP,2026-02-02 03:20,2026-02-02 06:20,1,OK,10.86,0.4527,1,true,1,"SABE > SUAA > SLLP",2,
000000636,0029178,SABE,OAKB,2026-02-02 03:52,2026-02-02 06:52,1,OK,19.68,0.8201,0,true,2,"SABE > OAKB",1,
000000637,0021418,SABE,LATI,2026-02-02 04:17,2026-02-02 07:17,1,OK,18.28,0.7618,0,true,2,"SABE > LATI",1,
000000638,0011692,SABE,UMMS,2026-02-02 04:49,2026-02-02 07:49,1,OK,18.16,0.7565,1,true,2,"SABE > LOWW > UMMS",2,
000000640,0020665,SABE,SLLP,2026-02-02 05:01,2026-02-02 08:01,1,OK,13.68,0.5701,0,true,1,"SABE > SLLP",1,
000000639,0008631,SABE,VIDP,2026-02-02 05:25,2026-02-02 08:25,1,OK,21.20,0.8833,0,true,2,"SABE > VIDP",1,
000000641,0026330,SABE,SCEL,2026-02-02 06:29,2026-02-02 09:29,1,OK,9.35,0.3896,0,true,1,"SABE > SCEL",1,
000000642,0021810,SABE,VIDP,2026-02-02 06:59,2026-02-02 09:59,1,OK,25.44,1.0600,1,true,2,"SABE > OOMS > VIDP",2,
000000643,0031157,SABE,EHAM,2026-02-02 07:37,2026-02-02 10:37,1,OK,15.68,0.6533,1,true,2,"SABE > EBCI > EHAM",2,
000000644,0012302,SABE,SLLP,2026-02-02 08:06,2026-02-02 11:06,1,OK,10.60,0.4417,0,true,1,"SABE > SLLP",1,
000000645,0011389,SABE,SKBO,2026-02-02 08:37,2026-02-02 11:37,1,OK,7.05,0.2938,0,true,1,"SABE > SKBO",1,
000000646,0004246,SABE,OJAI,2026-02-02 09:12,2026-02-02 12:12,1,OK,19.32,0.8049,0,true,2,"SABE > OJAI",1,
000000647,0026860,SABE,EHAM,2026-02-02 09:40,2026-02-02 12:40,1,OK,22.58,0.9410,1,true,2,"SABE > EDDI > EHAM",2,
000000648,0004363,SABE,VIDP,2026-02-02 10:12,2026-02-02 13:12,1,OK,25.81,1.0753,1,true,2,"SABE > OERK > VIDP",2,
000000649,0002020,SABE,OMDB,2026-02-02 10:47,2026-02-02 13:47,1,OK,22.37,0.9319,0,true,2,"SABE > OMDB",1,
000000650,0009118,SABE,OSDI,2026-02-02 11:21,2026-02-02 14:21,1,OK,21.23,0.8847,0,true,2,"SABE > OSDI",1,
000000651,0025537,SABE,EHAM,2026-02-02 11:45,2026-02-02 14:45,1,OK,20.50,0.8542,1,true,2,"SABE > EDDI > EHAM",2,
000000652,0027283,SABE,OSDI,2026-02-02 12:24,2026-02-02 15:24,1,OK,20.18,0.8410,0,true,2,"SABE > OSDI",1,
000000653,0030795,SABE,UBBB,2026-02-02 12:49,2026-02-02 15:49,1,OK,18.97,0.7903,0,true,2,"SABE > UBBB",1,
000000654,0016562,SABE,UBBB,2026-02-02 13:23,2026-02-02 16:23,1,OK,18.40,0.7667,0,true,2,"SABE > UBBB",1,
000000655,0004304,SABE,LKPR,2026-02-02 13:52,2026-02-02 16:52,1,OK,18.47,0.7694,0,true,2,"SABE > LKPR",1,
000000656,0028159,SABE,SVMI,2026-02-02 14:30,2026-02-02 17:30,1,OK,9.50,0.3958,0,true,1,"SABE > SVMI",1,
000000657,0022020,SABE,OOMS,2026-02-02 14:59,2026-02-02 17:59,1,OK,18.55,0.7729,0,true,2,"SABE > OOMS",1,
000000658,0012777,SABE,SGAS,2026-02-02 15:31,2026-02-02 18:31,1,OK,6.32,0.2632,0,true,1,"SABE > SGAS",1,
000000659,0013648,SABE,SBBR,2026-02-02 16:07,2026-02-02 19:07,1,OK,4.97,0.2069,0,true,1,"SABE > SBBR",1,
000000660,0016383,SABE,OJAI,2026-02-02 16:32,2026-02-02 19:32,1,OK,19.40,0.8083,1,true,2,"SABE > OSDI > OJAI",2,
000000661,0029672,SABE,SLLP,2026-02-02 17:11,2026-02-02 20:11,1,OK,3.40,0.1417,0,true,1,"SABE > SLLP",1,
000000662,0001498,SABE,LKPR,2026-02-02 17:41,2026-02-02 20:41,1,OK,17.57,0.7319,0,true,2,"SABE > LKPR",1,
000000663,0007067,SABE,EHAM,2026-02-02 18:08,2026-02-02 21:08,1,OK,14.87,0.6194,0,true,2,"SABE > EHAM",1,
000000664,0028974,SABE,OYSN,2026-02-02 18:44,2026-02-02 21:44,1,OK,25.33,1.0556,0,true,2,"SABE > OYSN",1,
000000555,0029555,SGAS,OOMS,2026-01-31 00:36,2026-01-31 04:36,2,OK,18.27,0.7611,0,true,2,"SGAS > OOMS",1,
000000556,0017705,SGAS,EDDI,2026-01-31 01:03,2026-01-31 05:03,2,OK,15.87,0.6610,1,true,2,"SGAS > EBCI > EDDI",2,
000000557,0011789,SGAS,LATI,2026-01-31 01:33,2026-01-31 05:33,1,OK,20.55,0.8564,2,true,2,"SGAS > LKPR > EDDI > LATI",3,
000000558,0028579,SGAS,LDZA,2026-01-31 02:03,2026-01-31 06:03,1,OK,16.05,0.6688,0,true,2,"SGAS > LDZA",1,
000000559,0028038,SGAS,LATI,2026-01-31 02:39,2026-01-31 06:39,1,OK,19.45,0.8105,2,true,2,"SGAS > LKPR > EDDI > LATI",3,
000000560,0007101,SGAS,SCEL,2026-01-31 03:01,2026-01-31 07:01,1,OK,5.70,0.2375,0,true,1,"SGAS > SCEL",1,
000000561,0005431,SGAS,LKPR,2026-01-31 03:33,2026-01-31 07:33,1,OK,16.25,0.6771,0,true,2,"SGAS > LKPR",1,
000000562,0024710,SGAS,OJAI,2026-01-31 04:07,2026-01-31 08:07,1,OK,16.15,0.6729,0,true,2,"SGAS > OJAI",1,
000000563,0015635,SGAS,OOMS,2026-01-31 04:31,2026-01-31 08:31,1,OK,22.13,0.9222,0,true,2,"SGAS > OOMS",1,
000000564,0006824,SGAS,UBBB,2026-01-31 05:07,2026-01-31 09:07,1,OK,19.95,0.8313,0,true,2,"SGAS > UBBB",1,
000000565,0024787,SGAS,LKPR,2026-01-31 05:32,2026-01-31 09:32,1,OK,14.27,0.5944,0,true,2,"SGAS > LKPR",1,
000000566,0000512,SGAS,LATI,2026-01-31 06:04,2026-01-31 10:04,1,OK,17.09,0.7120,1,true,2,"SGAS > LKPR > LATI",2,
000000567,0032694,SGAS,SLLP,2026-01-31 06:31,2026-01-31 10:31,1,OK,3.32,0.1382,0,true,1,"SGAS > SLLP",1,
000000568,0010347,SGAS,OSDI,2026-01-31 07:06,2026-01-31 11:06,1,OK,18.13,0.7556,0,true,2,"SGAS > OSDI",1,
000000569,0021134,SGAS,SPIM,2026-01-31 07:38,2026-01-31 11:38,1,OK,6.80,0.2835,1,true,1,"SGAS > SLLP > SPIM",2,
000000570,0026366,SGAS,EHAM,2026-01-31 08:09,2026-01-31 12:09,1,OK,17.56,0.7318,1,true,2,"SGAS > EBCI > EHAM",2,
000000571,0023036,SGAS,SPIM,2026-01-31 08:36,2026-01-31 12:36,1,OK,10.17,0.4239,1,true,1,"SGAS > SEQM > SPIM",2,
000000572,0027145,SGAS,SKBO,2026-01-31 09:04,2026-01-31 13:04,1,OK,13.40,0.5584,1,true,1,"SGAS > SEQM > SKBO",2,
000000573,0018490,SGAS,LKPR,2026-01-31 09:37,2026-01-31 13:37,1,OK,15.43,0.6427,1,true,2,"SGAS > EBCI > LKPR",2,
000000574,0008619,SGAS,SABE,2026-01-31 10:02,2026-01-31 14:02,1,OK,1.83,0.0764,0,true,1,"SGAS > SABE",1,
000000575,0003069,SGAS,SABE,2026-01-31 10:35,2026-01-31 14:35,1,OK,1.28,0.0535,0,true,1,"SGAS > SABE",1,
000000576,0024558,SGAS,OERK,2026-01-31 11:03,2026-01-31 15:03,1,OK,18.35,0.7646,0,true,2,"SGAS > OERK",1,
000000577,0027225,SGAS,SPIM,2026-01-31 11:38,2026-01-31 15:38,1,OK,7.30,0.3043,1,true,1,"SGAS > SLLP > SPIM",2,
000000578,0011930,SGAS,EBCI,2026-01-31 12:08,2026-01-31 16:08,1,OK,18.08,0.7535,0,true,2,"SGAS > EBCI",1,
000000579,0013236,SGAS,LDZA,2026-01-31 12:36,2026-01-31 16:36,1,OK,15.81,0.6587,1,true,2,"SGAS > LKPR > LDZA",2,
000000580,0013889,SGAS,OMDB,2026-01-31 13:03,2026-01-31 17:03,1,OK,19.05,0.7938,0,true,2,"SGAS > OMDB",1,
000000581,0017435,SGAS,EKCH,2026-01-31 13:37,2026-01-31 17:37,1,OK,14.22,0.5924,0,true,2,"SGAS > EKCH",1,
